danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,duration_ms,time_signature
0.602,0.88,1,-5.414,1,0.0354,0.057,0.46,0.284,0.493,114.009,5ozqshq2dtU7SYCpCBu0NE,324013,4.0
0.367,0.613,7,-5.646,1,0.0297,0.0508,0.00171,0.282,0.0966,153.978,1KcOU0q9AMXV9xi4tSzzCc,366067,4.0
0.388,0.648,2,-5.578,1,0.038,0.116,4.1900000000000005e-06,0.082,0.112,163.861,0IuE6FnXPCdZ8NLuuvJRhb,301787,4.0
0.585,0.781,2,-3.808,1,0.0457,0.021,0.000187,0.627,0.336,115.946,558ubozatFQlweufvHa3Ip,273027,4.0
0.673,0.627,5,-8.469,0,0.0377,0.136,0.424,0.366,0.761,117.911,1unBUyjeQUDiJ8N89XiDrr,128827,4.0
0.746,0.976,4,-6.073,0,0.0682,0.367,0.274,0.111,0.384,118.965,2Gl1Qdx5Px5kVYe0PQoGI0,201960,4.0
0.25,0.942,6,-3.235,1,0.0545,0.0815,0.00097,0.367,0.822,161.333,6ewQE1dNPv9qqlnB1CxrvM,271880,4.0
0.396,0.884,7,-4.358,1,0.0612,0.00609,0.0876,0.0578,0.485,101.097,0pJTrMWCiR0TuJ5FApIqrz,312213,4.0
0.394,0.436,6,-8.613,1,0.0401,0.264,0.0635,0.0755,0.145,118.527,3hMDOqyTB73cXHaTnu9WhL,139131,4.0
0.567,0.714,9,-8.512,0,0.0302,0.0012,0.417,0.186,0.191,107.441,55mJleti2WfWEFNFcBduhc,403533,3.0
0.283,0.0489,9,-24.949,1,0.0413,0.545,0.307,0.0897,0.0886,76.128,3EeoMkZF8NhX9FdCSxG8MB,184573,4.0
0.314,0.929,9,-6.238,1,0.105,2.03e-05,0.516,0.139,0.285,100.935,1vxu8vMNshg5J8z3oA7QJZ,363680,4.0
0.631,0.804,7,-5.492,1,0.166,0.00589,0.00116,0.16,0.671,79.898,1ng36571Iyov4HBxUClySn,297267,4.0
0.214,0.947,4,-5.053,1,0.0507,0.000552,0.00352,0.238,0.483,170.616,600s08VdbjiyAjDGDjYSFI,193613,4.0
0.586,0.777,5,-6.185,0,0.0303,4.78e-05,0.00147,0.0729,0.424,143.339,0Ui05Ov0s4PnRc4JI3Pilg,220468,4.0
0.354,0.269,1,-13.242,1,0.0297,0.885,0.00035,0.0872,0.304,91.608,11hEwcy9LMEvzAlOYAFhkK,250198,4.0
0.387,0.135,7,-14.398,1,0.051,0.929,0.0,0.0948,0.21,82.987,5SHpuW2qjkQtFRpE6P9Nks,216448,4.0
0.584,0.638,4,-6.886,1,0.207,0.744,1.17e-06,0.122,0.43,149.7,3WLW76a7K7krnGyF9s4lIk,167949,3.0
0.471,0.249,11,-8.344,1,0.0448,0.865,0.0,0.112,0.212,135.937,5125gTidGz2jJSSDpUvdMt,160580,4.0
0.389,0.866,1,-7.544,1,0.128,0.0332,0.0,0.432,0.377,141.851,5yZEkyUXbyFCHzrQTH5Ssw,87887,4.0
0.419,0.204,10,-14.566,1,0.0343,0.952,1.45e-05,0.0999,0.154,135.141,4Y9Ge3i5r0vgFAZq653Yx3,204813,3.0
0.55,0.255,4,-11.51,1,0.0411,0.742,0.0,0.11,0.152,146.65,2t2fnYja6b2pUizMungIo0,162749,4.0
0.361,0.413,3,-12.43,1,0.065,0.931,0.000179,0.231,0.336,149.301,608wYP5XWenLz8cOSYjX7X,241080,4.0
0.474,0.343,4,-8.571,0,0.027,0.578,2.65e-05,0.305,0.152,145.115,2JN3ugW1cEahbYw0I5mw5U,243907,3.0
0.591,0.368,4,-9.235,1,0.0414,0.687,0.0,0.0847,0.423,122.161,17wMOhLqVB3DRCmTaLjwVM,188167,4.0
0.481,0.42,5,-10.629,1,0.0301,0.66,0.0,0.192,0.349,99.91,2ZQ6YMcGxwyvAfV6dl8hkB,239309,4.0
0.554,0.738,2,-4.21,0,0.0403,0.00838,0.0,0.551,0.425,105.003,0z5QvYyZ7hJ43Aa2bp2N31,96000,4.0
0.587,0.59,2,-10.221,1,0.6890000000000001,0.5640000000000001,0.0,0.115,0.426,78.701,3nfMOTjl5Ts1GZScRKuQnF,209227,4.0
0.479,0.369,5,-10.171,1,0.0282,0.659,0.0808,0.106,0.233,127.822,2qkb3hhx8iCBvYzX9SvVxj,245427,4.0
0.606,0.377,0,-9.455,1,0.0275,0.817,0.0,0.154,0.446,101.96,01K4zKU104LyJ8gMb7227B,258813,4.0
0.405,0.544,10,-9.451,1,0.0327,0.524,0.391,0.141,0.0412,179.863,4SKvKJaqkRl1bUZWEqTYzl,264372,4.0
0.7000000000000001,0.33,5,-9.027,1,0.0303,0.719,8.6e-05,0.136,0.524,98.605,3xsOtNxtBW0oTI1OWKAzTm,178333,4.0
0.181,0.359,9,-12.46,1,0.0498,0.921,4.9000000000000005e-06,0.25,0.367,80.954,7uIaBPSTlBaAQr1asfZ3B4,144907,4.0
0.61,0.397,6,-8.506,1,0.0504,0.28,0.0,0.0833,0.718,129.761,2kPpxNSgXRvu5yqkRLKJIu,207853,4.0
0.405,0.152,0,-13.901,1,0.0395,0.979,9.07e-05,0.104,0.383,61.34,0DAmSYQW9kq9gQNDI002KP,245040,4.0
0.627,0.533,1,-5.965,1,0.052,0.257,0.0,0.351,0.428,135.006,6Uc4EHr3ktYmLfLDY7LifJ,206373,4.0
0.5750000000000001,0.434,5,-8.193,1,0.0312,0.735,6.59e-05,0.105,0.348,145.916,7dW84mWkdWE5a6lFWxJCBG,229840,4.0
0.339,0.166,11,-15.056,1,0.0504,0.953,3.38e-06,0.106,0.448,178.446,2vnVkHPckitpXFyC2Q2ULG,179075,4.0
0.259,0.105,10,-22.512,1,0.0329,0.993,0.944,0.127,0.0396,87.024,6HH8ZoDIe5qw8EYTTHVZh7,104973,4.0
0.547,0.814,1,-6.191,1,0.12,0.0215,0.0,0.0475,0.724,92.986,1N1ZpYUJc9fwrqk53FGgWv,205267,4.0
0.586,0.359,3,-8.553,1,0.0298,0.438,0.0,0.0988,0.186,134.351,0DbGG3nbq1R3TNLkKTx6aZ,242867,4.0
0.553,0.512,0,-6.216,0,0.0285,0.039,6.3e-06,0.103,0.205,148.074,30DnQCN64v8xBpGZpLgb6l,203667,3.0
0.716,0.742,0,-5.103,1,0.0407,0.0338,0.0,0.105,0.879,129.014,22Vt9E25fsRcQdcUjNTUQr,205627,4.0
0.621,0.885,1,-4.124,0,0.154,0.0168,0.0,0.0702,0.6970000000000001,122.0,3lhTIJepO4zHFK7sllezGz,204387,4.0
0.357,0.831,6,-3.99,0,0.0586,0.0881,0.0,0.0629,0.607,137.864,0ApkFFU362NocXTexqWPYn,205987,5.0
0.362,0.173,5,-9.902,1,0.0377,0.981,2.92e-05,0.105,0.184,115.347,1KuPjp2SyimuFq2Hh62Tym,216573,4.0
0.462,0.944,11,-3.588,1,0.141,0.0241,0.0,0.134,0.679,169.926,5Uj1LL6HaSFYlfyC6o42ZC,223360,4.0
0.601,0.688,5,-5.51,1,0.0322,0.0134,0.0,0.115,0.507,123.945,6HFKeEGEJGI0rIyg2r0iLo,230187,4.0
0.557,0.366,2,-7.744,1,0.0255,0.271,9.16e-06,0.104,0.304,84.829,0YupMLYOYz6lZDbN3kRt7A,219720,4.0
0.266,0.333,10,-9.876,1,0.031,0.59,0.0,0.121,0.0796,109.479,1msuiw6pnXYfxZ7Edyit9U,247040,4.0
0.362,0.505,4,-7.208,1,0.0287,0.367,6.46e-06,0.154,0.192,174.066,3B7FO3kJ5kv3mX7yiaB7sT,266933,3.0
0.39,0.292,0,-7.737,1,0.0348,0.939,1.31e-05,0.0942,0.539,86.199,15WQ0CnYIbWNCWvwp7IlYr,121360,3.0
0.274,0.249,0,-12.901,1,0.0337,0.941,0.00181,0.163,0.308,87.047,67vdvRJhersPUkVjvJTKcf,365142,4.0
0.534,0.904,9,-3.315,1,0.0369,0.129,0.0,0.128,0.96,202.899,2TE4xW3ImvpltVU0cPcKUn,220160,4.0
0.845,0.694,0,-4.775,1,0.0642,0.0907,0.0,0.0475,0.751,119.04,48xGcNwekbGcux5rIjKPQM,158581,4.0
0.693,0.586,5,-6.098,0,0.0315,0.233,0.0,0.145,0.459,82.039,6YBcbXDYIITuyCEN2YwGRy,263680,4.0
0.291,0.321,11,-12.431,1,0.035,0.88,0.0205,0.202,0.0648,147.059,5HQppSYyU4whulcnaYZyFP,146177,3.0
0.285,0.104,1,-13.196,1,0.032,0.932,0.0,0.136,0.148,83.559,0bbZ3J2KdCT92SlBFORNNU,251000,4.0
0.577,0.833,5,-3.337,1,0.0695,0.0137,0.0,0.121,0.58,107.936,22oEJW6r2rMb9z4IntfyEa,169667,4.0
0.659,0.837,1,-4.76,0,0.0645,0.0134,0.0,0.266,0.564,112.967,3Cz6MZdwncB4qasyRPen4S,177365,4.0
0.61,0.722,1,-4.102,1,0.0275,0.125,0.0,0.312,0.42,99.976,5mi0HQrZMhRb2MRdFiUP6v,189753,4.0
0.446,0.136,6,-10.101,1,0.0314,0.611,0.0,0.206,0.433,79.486,2U9kDk5mlHYunC7PvbZ8KX,182173,4.0
0.557,0.803,1,-3.599,0,0.213,0.0124,1.6099999999999998e-06,0.737,0.657,92.134,0l0CvurVUrr2w3Jj1hOVFc,213507,4.0
0.373,0.301,9,-11.843,1,0.0314,0.769,0.0,0.0816,0.436,65.488,6e6Kxot9nHyZ4I8GgmGKII,158680,3.0
0.391,0.21,7,-8.164,1,0.0333,0.726,0.0,0.292,0.171,65.363,6skUuqrKMQIjjo75hWGAvQ,215464,3.0
0.413,0.413,10,-8.775,1,0.285,0.484,0.0,0.0929,0.26,179.087,6sl8thmAsTzYfVw3jJ9z49,159361,4.0
0.524,0.501,0,-8.99,1,0.03,0.763,1.0800000000000002e-05,0.102,0.386,126.017,4ZPNGLtydYARKP681L3TAF,243601,4.0
0.659,0.873,9,-4.873,1,0.0504,0.0253,0.0,0.132,0.891,139.946,3gjRRs7gmh3Euynu1cau1d,181920,4.0
0.639,0.219,0,-10.204,1,0.0717,0.93,0.0,0.227,0.797,74.739,1jhljxXlHw8K9rezXKrnow,158720,4.0
0.291,0.474,5,-7.232,1,0.0336,0.326,0.0,0.101,0.344,147.873,3UNTCTqSGhVaaMQvBty1q6,183340,4.0
0.48,0.545,5,-8.351,1,0.325,0.665,0.0,0.621,0.539,83.206,3O30gAfom0QGgts47I2jQ1,285413,3.0
0.755,0.668,7,-9.23,1,0.214,0.0168,0.0,0.211,0.536,92.983,49G3ExbNrPDgopoEwjhEsQ,190775,4.0
0.798,0.6970000000000001,0,-7.139,1,0.0891,0.0202,0.0,0.259,0.745,90.031,0skYUMpS0AcbpjcGsAbRGj,186964,4.0
0.415,0.45,6,-8.529,0,0.0599,0.578,2.8200000000000004e-05,0.155,0.305,93.17,4R2DDseYW2tsmMhvdQQ2Po,214468,4.0
0.628,0.676,6,-4.227,1,0.0424,0.393,6.94e-05,0.0978,0.723,78.996,68HocO7fx9z0MgDU0ZPHro,215687,4.0
0.17,0.144,1,-19.502,1,0.036,0.986,0.903,0.0952,0.0371,76.896,6Xpt3Tw8LGKPrkVYyCWIhu,287867,3.0
0.682,0.733,5,-6.359,0,0.137,0.676,0.0,0.104,0.8150000000000001,92.809,7EWkZlH72X1KBpGXkaPnUC,168467,4.0
0.71,0.352,9,-9.26,1,0.045,0.633,8.39e-06,0.121,0.269,92.934,1Ip2m42GTwiaG20hW7dtuZ,189288,4.0
0.513,0.198,7,-13.735,1,0.0535,0.966,0.0,0.157,0.75,94.814,21Uc575UbMARrDbyOYG4w8,68262,4.0
0.668,0.618,10,-4.639,1,0.0607,0.125,0.0,0.112,0.389,120.951,6Szgu8v7CAapag3XuuJX0b,156632,4.0
0.718,0.533,6,-9.883,1,0.462,0.404,0.0,0.0828,0.683,119.25,0u9Qa4tnR77Tbb0uX1hs41,260840,4.0
0.54,0.38,7,-7.102,1,0.288,0.788,0.0,0.326,0.645,175.715,79z09WeFvN9mrGQ6pDMW4B,149453,4.0
0.642,0.221,9,-11.3,1,0.11,0.755,0.0,0.087,0.761,171.741,3fzJcLWDgzx4l1tTdkAxYd,186960,4.0
0.345,0.325,1,-7.955,1,0.0354,0.902,0.00214,0.0721,0.168,90.03,6tRtygw4gCDSlAEQ6aqpOH,275360,4.0
0.606,0.432,9,-7.702,1,0.315,0.751,0.0,0.4,0.56,140.561,3ZrZ8IpricezKT0e1sSYRj,288533,4.0
0.62,0.578,5,-6.685,0,0.186,0.724,0.0,0.103,0.766,133.675,2q9aC39U5yGWK5bZ2WyfBP,247933,4.0
0.678,0.538,0,-8.417,1,0.0699,0.75,0.0,0.331,0.773,99.239,2SdnYaB5Py2btGBTLXsK7m,177333,4.0
0.264,0.253,5,-9.776,1,0.0385,0.8140000000000001,0.0003329999999999,0.131,0.0569,177.747,6pPpMCJlAzXN78LYDS8Zxf,260747,4.0
0.609,0.834,0,-4.639,0,0.0512,0.105,0.0,0.407,0.705,102.092,4vGWyNHyhNS44QXXwxaLRV,155307,4.0
0.387,0.181,10,-14.412,1,0.0729,0.8230000000000001,0.0,0.164,0.313,79.367,2Oam4p5G5GfyzLLBuMTJty,188760,4.0
0.487,0.669,5,-7.089,0,0.0956,0.628,8.550000000000002e-05,0.356,0.534,88.924,4LNmZ6F37ebMf1uu6yF43X,197520,4.0
0.286,0.493,7,-7.335,1,0.0332,0.629,0.0,0.164,0.241,173.556,4g9p5kWDHAR3Vg2YRQwQDv,253227,4.0
0.679,0.803,4,-3.326,1,0.125,0.0956,0.0,0.27,0.808,140.033,5cesclKWAhsCcZJDBhkWaa,170227,4.0
0.615,0.57,0,-6.564,1,0.0315,0.727,0.0,0.0784,0.346,111.927,3jdbqyM826PXNm7onNtgMj,254347,4.0
0.647,0.71,11,-5.355,1,0.156,0.685,0.000216,0.617,0.593,140.987,3o1PRbokd7vt35m73YonoF,198853,4.0
0.525,0.702,8,-4.747,1,0.365,0.241,0.0,0.217,0.653,99.787,6uUE5S0ZYveiVxl05XIH7G,306347,3.0
0.6940000000000001,0.754,8,-5.011,1,0.0979,0.375,7.500000000000001e-05,0.215,0.648,133.063,5HDLfQNN2AwAZWqzjDLxb5,220427,4.0
0.437,0.506,3,-6.977,1,0.0306,0.803,1.97e-05,0.157,0.376,78.211,4DUnytzISzu2J7nhJoUGha,197893,4.0
0.589,0.28,1,-11.984,1,0.115,0.615,0.0,0.149,0.333,114.313,2vqCWr9qoVDy5WzP36H0iI,193147,4.0
0.877,0.405,9,-10.995,1,0.232,0.884,0.0,0.107,0.854,104.473,3iQ9onZZFg0IfXoZUZne3q,117107,4.0
0.736,0.363,9,-15.792,1,0.751,0.8320000000000001,0.0,0.0801,0.197,166.209,6XhLvHFFGw89NbGfpINRyn,53760,4.0
0.859,0.625,9,-4.234,0,0.13,0.0296,0.0,0.0537,0.71,102.072,5r29mFrurlVBbqJzjr2XW6,222560,4.0
0.895,0.469,1,-5.882,1,0.0661,0.0012,4.56e-05,0.192,0.076,126.917,2Ty7EDf9XLYzEUqEIwJfDC,138542,4.0
0.606,0.899,7,-6.412,0,0.0758,0.333,0.000102,0.0754,0.66,116.735,5FMXrphygZ4z3gVDHGWxgl,236760,4.0
0.711,0.63,0,-6.591,1,0.238,0.451,9.199999999999998e-06,0.129,0.851,119.027,01T4buqkBxrcmDItr4bip2,42467,4.0
0.55,0.891,1,-5.599,0,0.186,0.0393,0.0,0.151,0.725,169.963,0GikgKKBEhOBSU0dK5kv3B,162293,4.0
0.452,0.356,8,-10.144,1,0.176,0.751,3.38e-06,0.161,0.299,88.561,6Xff7fTzm90xCuilsifczL,303413,4.0
0.893,0.84,11,-5.038,0,0.295,0.305,0.0,0.0516,0.7010000000000001,103.95,6CyHiyqSC7P5BAJZdgrQzO,189808,4.0
0.537,0.44,1,-8.081,1,0.033,0.569,0.0,0.0916,0.295,78.083,7HZvTYEdNPiPdweW1868Vm,254853,4.0
0.839,0.81,10,-4.845,1,0.263,0.155,0.0,0.394,0.917,139.998,2bQJ43ZimZo5FkVMhxXcv7,155267,4.0
0.73,0.671,0,-10.117,0,0.0376,0.155,0.0157,0.0685,0.974,130.826,2sq0n4doIKKCPXm1is950U,31307,4.0
0.59,0.796,2,-5.259,0,0.141,0.48,0.0,0.749,0.683,79.459,4iAfHjwc9oAIXEXwYba8dG,312933,4.0
0.602,0.136,1,-11.055,0,0.0379,0.9,0.0,0.103,0.127,125.522,7hDMTdph3j6w7XQJ7DgJLj,125008,3.0
0.772,0.637,2,-6.881,1,0.114,0.00459,0.0,0.0778,0.54,149.906,6qNB2ChCVPepl5ZjVJJTUW,167317,4.0
0.964,0.398,11,-8.981,0,0.0795,0.00151,3.9500000000000005e-05,0.101,0.5630000000000001,105.012,11ZulcYY4lowvcQm4oe3VJ,178405,4.0
0.658,0.762,10,-3.028,0,0.0425,0.263,0.0,0.127,0.823,163.864,5MMLS3xm12D7N26xlfFApr,148448,4.0
0.321,0.429,6,-7.073,1,0.0302,0.724,9.1e-05,0.0606,0.174,123.421,50WeOnXhM1H7AZEeIDoWfZ,260907,4.0
0.323,0.405,10,-8.533,0,0.0413,0.849,0.000544,0.138,0.274,145.104,3Z0oQ8r78OUaHvGPiDBR3W,194848,5.0
0.354,0.411,0,-6.018,1,0.0344,0.815,1e-06,0.106,0.43,90.831,70b5Sq3ePOu3Gqg0hjlOtR,225080,4.0
0.863,0.62,7,-7.167,1,0.135,0.0508,0.00324,0.129,0.432,103.971,296nXCOv97WJNRWzIBQnoj,168437,4.0
0.58,0.0842,5,-15.52,1,0.0302,0.982,0.00126,0.11,0.388,92.123,2JoUtztTqCN4ZhmbRDGPIL,200813,4.0
0.473,0.123,7,-13.164,1,0.0489,0.967,0.000464,0.114,0.167,78.717,4dUDfXcIhBWs1ybDWzyCd8,199187,4.0
0.515,0.0629,9,-16.488,0,0.0396,0.94,0.00221,0.197,0.0706,121.533,7EKUOlysNuLlfgoH5oySA6,197173,4.0
0.742,0.769,8,-5.346,1,0.0604,0.0876,2.68e-06,0.0949,0.778,118.99,5LBv48NNyHsknRYwFWC361,214994,4.0
0.788,0.758,1,-6.513,1,0.0505,0.198,8.5e-05,0.104,0.823,119.008,7gaA3wERFkFkgivjwbSvkG,214994,4.0
0.674,0.625,1,-9.593,1,0.0514,0.0843,0.0015,0.11,0.208,120.004,3HyR1j49TY5ACP2lseF1jx,273998,4.0
0.554,0.535,5,-8.959,0,0.186,0.0616,1.3200000000000002e-05,0.124,0.136,105.865,1MpCaOeUWhox2Fgigbe1cL,208014,4.0
0.8230000000000001,0.536,5,-10.123,0,0.319,0.0616,0.0143,0.326,0.537,128.955,1LCm0lFnEsxR2oPqyHLGX9,244792,4.0
0.6930000000000001,0.887,1,-5.039,0,0.0795,0.0581,2.71e-06,0.27,0.864,114.942,5pyoxDZ1PX0KxBxiRVxA4U,278282,4.0
0.744,0.577,9,-7.228,1,0.0631,0.0672,3.06e-06,0.178,0.0805,135.869,3k4CoiIQXiNBrwrmbBMDxj,169820,4.0
0.785,0.732,1,-5.724,1,0.164,0.0636,0.000807,0.265,0.496,110.952,1w7cgGZR86yWz1pA2puVJD,260771,4.0
0.876,0.628,1,-6.595,1,0.0935,0.0165,0.0339,0.0938,0.809,118.028,5YLGlPYkZBDXieMwzVve7g,203383,4.0
0.857,0.558,1,-7.888,1,0.134,0.0122,4.8e-05,0.288,0.453,123.973,4DByEumlGTZKSzuVEZ35eo,288255,4.0
0.792,0.919,2,-5.688,1,0.276,0.0381,5.1e-06,0.368,0.22,92.028,2mqTtvbKxH7SoEQ2oGAnsA,224473,4.0
0.845,0.576,11,-5.15,0,0.153,0.139,0.0,0.0764,0.461,127.641,1Oi2zpmL81Q0yScF1zxaC0,256027,4.0
0.833,0.848,6,-3.703,1,0.222,0.069,0.0,0.335,0.934,160.114,0aoLgGE9S9qMjIGtTgpnNd,120016,4.0
0.494,0.849,0,-6.438,0,0.343,0.0748,0.00152,0.791,0.512,181.428,7omJfT9s6V2IpQNBYyq5C8,262941,5.0
0.781,0.67,3,-3.912,0,0.0452,0.0103,0.0,0.0761,0.595,127.99,2Oycxb8QbPkpHTo8ZrmG0B,169333,4.0
0.783,0.63,7,-4.985,1,0.044,0.211,0.0,0.3,0.8220000000000001,106.053,6L2uVVPJA9WcDc7zCZ4DHN,197787,4.0
0.603,0.615,11,-4.931,0,0.165,0.0799,6.72e-05,0.117,0.561,158.657,4xigPf2sigSPmuFH3qCelB,213707,4.0
0.405,0.3,2,-6.475,1,0.0378,0.894,0.0,0.154,0.24,162.355,5CjKwY7FUJgKSwTVzoQIaU,245427,3.0
0.482,0.453,0,-8.864,1,0.059,0.0323,0.00243,0.149,0.17,134.799,2EznBGrlmx9wBeYgyDojsA,200338,4.0
0.721,0.553,7,-5.354,0,0.0302,0.28,1.63e-06,0.14,0.667,107.943,0YBChynpAc8Sji0I067rzT,257347,3.0
0.715,0.817,5,-6.227,0,0.0532,0.0325,1.61e-06,0.851,0.871,133.858,4W4wYHtsrgDiivRASVOINL,321573,4.0
0.617,0.761,2,-5.392,0,0.0591,0.135,0.0,0.263,0.528,160.08,2Tb4Us0GhAuCpEsqOdTmmy,173250,4.0
0.486,0.6940000000000001,0,-5.8,1,0.141,0.5740000000000001,0.0,0.125,0.248,109.41,07o54snAilKYHsW8bGFe9x,216413,4.0
0.437,0.351,6,-6.823,0,0.0313,0.566,0.0,0.0888,0.383,68.659,1n73Qe6oEprLsUNHXET2pb,206494,4.0
0.607,0.74,4,-4.793,0,0.172,0.0829,0.0,0.105,0.219,108.05,7IZ7S595rr4Q3E1Zga1Jev,189401,4.0
0.566,0.855,7,-4.016,1,0.211,0.0372,0.000157,0.181,0.517,172.966,0lUSd7TCG8srh6HpIAEIWL,247840,4.0
0.713,0.801,7,-5.781,1,0.0483,0.00628,1.5e-06,0.825,0.727,153.984,28STRBEo3Gp4EthtSk4MGW,235127,4.0
0.558,0.361,9,-8.346,1,0.0328,0.754,0.0,0.0926,0.165,95.161,0NyRSfiU6ri61vku1xiLoD,266926,4.0
0.425,0.0469,7,-18.612,0,0.0354,0.955,0.0,0.137,0.154,135.335,0f2489MzoisF9pKduawvce,356627,4.0
0.464,0.871,4,-4.67,1,0.0595,0.00577,0.0,0.96,0.354,123.923,4nzgsi8D9hiILXInpDV7Gn,250388,4.0
0.5640000000000001,0.849,4,-2.619,0,0.248,0.00255,0.0,0.269,0.634,157.905,37PJvlIfYWqEX6fgjHlnTf,171800,4.0
0.551,0.756,2,-4.948,1,0.0652,0.0511,0.0,0.0765,0.618,175.984,6qCsKKS7Ol63SJW3LOIX5R,205733,4.0
0.659,0.765,0,-5.392,0,0.0591,0.0428,0.0,0.0783,0.41,89.983,4v8jmsVox8VwU5js3JHOJZ,151720,4.0
0.638,0.918,11,-4.368,1,0.0382,0.0378,0.00805,0.0948,0.668,134.022,4U34WsyOvppOMnRfq7DuOy,189013,4.0
0.474,0.54,5,-6.862,1,0.035,0.00481,1.03e-05,0.299,0.239,72.995,2LseyBkPJv7r7wCt2yMEgX,196760,4.0
0.652,0.597,6,-6.536,0,0.0286,0.0244,0.00103,0.238,0.333,90.022,0rFcav2bUNH6NC9576Viiu,157800,4.0
0.8200000000000001,0.5680000000000001,4,-6.963,1,0.0538,0.0301,0.0092,0.169,0.478,113.941,47KegqqrzpKw0jdHFWqtNb,188200,4.0
0.475,0.5650000000000001,1,-7.853,0,0.0378,0.0578,4.84e-05,0.341,0.154,165.091,1M7qLcfozANPcMKfgMEHOt,215520,4.0
0.537,0.506,11,-6.139,1,0.0334,0.348,0.0,0.0786,0.112,105.292,68qkDbsvprJRG5xw2R02dy,235747,3.0
0.407,0.872,7,-5.001,1,0.0354,0.000206,0.0451,0.127,0.323,164.0,0olaaJrCBTMJJvqPdvNpsx,290768,4.0
0.868,0.66,7,-3.834,1,0.0526,0.104,0.0,0.0755,0.963,121.925,5XemvyG79fcKPl5lgbhplq,132133,4.0
0.6,0.939,7,-1.794,1,0.19,0.0666,6.18e-06,0.34,0.833,159.941,4GRFzKI7jTZ3kbMfouc7bn,186840,4.0
0.964,0.595,1,-6.8870000000000005,0,0.109,0.0248,5.139999999999999e-06,0.0405,0.629,128.593,3rKCDtV8UcF0RytSiXxypc,261880,4.0
0.641,0.862,6,-5.166,0,0.0686,0.00393,2.41e-05,0.234,0.64,139.948,7lcuUkp4LjPflvzPjemDzw,137514,4.0
0.442,0.202,8,-14.624,1,0.0501,0.742,0.0,0.0641,0.406,116.909,5hByDDVyr6pfRAutehCAYa,186040,4.0
0.262,0.356,0,-8.032,0,0.0303,0.613,0.0,0.175,0.424,174.161,2IdwQxhJn9ZE4zIotcCefR,187667,3.0
0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,43rA71bccXFGD4C8GOpIlN,170640,4.0
0.77,0.732,4,-4.601,0,0.0508,0.0305,0.0,0.157,0.889,110.011,3JTjLyrnevl9ASw3ayGO2P,222680,4.0
0.659,0.678,0,-8.18,1,0.0313,0.157,6.69e-06,0.0784,0.647,106.186,2DnJjbjNTV9Nd5NOa1KGba,258411,4.0
0.928,0.392,3,-7.537,0,0.0563,0.0374,0.0,0.107,0.454,102.023,7g7w2WUpLcqsqH2M9XR7ZF,177866,4.0
0.547,0.693,0,-8.786,1,0.0353,9.24e-05,5.46e-05,0.113,0.583,119.567,1t2Hq2WIBcZINOEnK6mdJG,239227,4.0
0.764,0.756,10,-6.636,1,0.0762,0.0634,3.01e-05,0.105,0.746,111.023,2sG0yXAHTuv37XpsgdN4cL,148213,4.0
0.636,0.929,2,-3.256,0,0.151,0.0854,1.1499999999999998e-06,0.0822,0.591,117.012,1TWNKyNQOBfNUkWWs7FooF,201060,4.0
0.717,0.587,4,-7.296,0,0.0339,0.0192,0.0,0.0523,0.544,129.954,2hdy9Wt9qp7M7d0U3ossu2,216520,4.0
0.52,0.0975,9,-12.513,1,0.0456,0.946,0.0,0.111,0.319,74.947,1UgYbaqmqRbnJ395pHLwMO,125740,3.0
0.755,0.217,0,-11.118,1,0.0405,0.905,9.62e-06,0.0885,0.222,121.12,3H5Bg4ij1nbEmMmzDnZYri,167689,4.0
0.496,0.345,9,-7.893,1,0.15,0.728,0.0,0.0687,0.151,180.719,5kUqU9uLc98ndpJiqieN8K,161470,4.0
0.582,0.629,0,-6.578,1,0.0758,0.626,9.49e-06,0.147,0.135,168.02,3jJNg3l3NoZwQKESfr04VS,179931,4.0
0.719,0.674,11,-5.122,1,0.0681,0.0879,3.75e-06,0.112,0.843,125.98,2xLOMHjkOK8nzxJ4r6yOKR,215042,4.0
0.651,0.889,5,-5.236,1,0.0694,0.00308,0.0,0.417,0.813,107.009,4hBW3h6FnQNh7NRmyxLLG7,213413,4.0
0.52,0.944,7,-4.721,1,0.157,0.0382,0.0,0.141,0.725,170.484,3pMsqOoZTtzUiZXmDVtrCD,324707,4.0
0.662,0.797,7,-6.735,1,0.0356,0.000141,0.0508,0.64,0.51,119.98,4KZAsdL0PeGvmPbSr0hyG4,254267,4.0
0.756,0.741,9,-6.426,0,0.0364,0.43,0.00113,0.0807,0.691,120.445,29FNeqjOV2kPWGS55qhtGB,186787,4.0
0.642,0.62,8,-7.091,1,0.0666,0.0734,0.0,0.483,0.0969,90.02,7KokYm8cMIXCsGVmUvKtqf,204852,4.0
0.569,0.741,5,-4.963,1,0.0282,0.0122,0.0,0.333,0.43,100.118,77sMIMlNaSURUAXq5coCxE,241592,4.0
0.463,0.293,9,-6.997,1,0.0292,0.631,0.0,0.121,0.106,146.198,5862ZA0ML6YODkxQF5UkgR,174317,4.0
0.682,0.53,11,-6.908,0,0.0537,0.0338,0.0,0.146,0.858,112.694,1ekAgx1qOdnVoSlmkHghKq,196679,4.0
